Event ID,Title,Start,End,Timezone,Organization,Venue,Address,City,Region,Categories,Cost,Description,Public Source URL,Ticket URL,Source Category,Source Record IDs,Source Supplied IDs,Source URLs,Retrieved At
c41faf27-6e1c-58b9-aa99-e7c1624443eb,Financial Literacy for Teens,2026-08-19T20:30:00Z,,America/New_York,,,,,,Lectures & Workshops,,"This class is aimed for teens to teach them about financial literacy skills. Teens will learn how to do a budget, do career worksheets, play finance games, and watch interactive presentations. This is for ages 12-18. Registration is required. No-Show Policy for Library Programs To ensure that all Duck Creek Regional library programs are accessible to as many community members as possible, we ask participants to commit to attending the events they register for. If an individual registers for a program and fails to attend three times without providing prior notice of cancellation, they will no longer be eligible to register for future events for a period of 60 days . We encourage everyone to attend events they sign up for or notify us in advance if they are unable to attend, so that we can open the space to others.",https://delawarelibraries.libcal.com/event/16515374,,non-grantee,0a5d3b21-0a25-55a4-856d-f01ed6c7204b,scenescout:12af78eec82848b984748c97f0a139bf,https://delawarelibraries.libcal.com/event/16515374,2026-08-19T15:37:21.163Z
f1b0c1b6-0494-50d8-9ec4-b5d0b0b63e4d,PAWS for Reading,2026-08-19T20:30:00Z,,America/New_York,,,,,,Literature & Poetry,,"Join a PAWS dog for a one-on-one reading session! Open to any age group! You can read to specially trained dogs and their handlers with no judgment, no criticism, and tons of tail wagging fun! Make sure to bring your own reading material! Registration is required! To sign up use the following link: https://signup.com/go/PTZfFah No-Show Policy for Library Programs To ensure that all Duck Creek Regional library programs are accessible to as many community members as possible, we ask participants to commit to attending the events they register for. If an individual registers for a program and fails to attend three times without providing prior notice of cancellation, they will no longer be eligible to register for future events for a period of 60 days. We encourage everyone to attend events they sign up for or notify us in advance if they are unable to attend, so that we can open the space to others.",https://delawarelibraries.libcal.com/event/16880628,,non-grantee,0a5d3b21-0a25-55a4-856d-f01ed6c7204b,scenescout:4dadd132d5da6f82bdc8dc0e24fe088e,https://delawarelibraries.libcal.com/event/16880628,2026-08-19T15:37:21.163Z
17edd5a8-763f-5a71-a08d-58c1f2044cce,Summer Nights at Hagley - Presented by Dogfish Head,2026-08-19T21:00:00Z,,America/New_York,Hagley Museum and Library,,,,,Museums,,"Relax and enjoy Hagley's beautiful property in the evening, Wednesdays in June, July, & August. Presented by Dogfish Head.",https://www.hagley.org/plan-your-visit/calendar/all-events,,non-grantee,bc35f22c-3957-5025-9635-4b3781ef79c6,scenescout:95cee8d29aebdeef9fd28df1fad9b6dc,https://www.hagley.org/plan-your-visit/calendar/all-events,2026-08-19T15:37:21.163Z
a756a2d2-9123-5fc1-a069-3da5a916803d,Book Writing Seminar,2026-08-19T21:30:00Z,,America/New_York,,,,,,Literature & Poetry,,"Interested in advancing your legacy through the written word? Oceannapolis , a book-writing and coaching company, shows you how to become an author. From fiction to nonfiction, we get into the methods and mindsets to help you produce your manuscript. Join us for the interactive presentation and Q&A! While we are undergoing renovations, we require registration for all Adult and Teen programs. Registration allows the library to maintain contact with you, the patrons, providing instructions on how and where to enter the program, along with other details. Please include your email in your registration for ease of communication.",https://delawarelibraries.libcal.com/event/17074994,,non-grantee,0a5d3b21-0a25-55a4-856d-f01ed6c7204b,scenescout:b7a7cc8c3b34d9f11f5e99aa80b28aaf,https://delawarelibraries.libcal.com/event/17074994,2026-08-19T15:37:21.163Z
8c708973-4bff-5b2a-ac94-1f3f3f06399e,Garden to Vase: Modern Mechanics,2026-08-19T21:30:00Z,,America/New_York,"The Henry Francis du Pont Winterthur Museum, Inc.",,,,,Lectures & Workshops,,"Create a beautiful arrangement using a design armature as the structural base, contrasting the soft organic lines of fresh flowers with an architectural, contemporary form. Registration required by August 9. $90; $80 for Members. Register now. Join us for these upcoming Garden to Vase workshops: September 2—Cut Flower Workshop September 17—Diverse Dahlias October 21—Halloween December 17—Holiday Centerpiece",https://www.winterthur.org/calendar/garden-to-vase-modern-mechanics,,ddoa-grantee,5987d719-c990-590d-8264-662e56d31624,scenescout:91f6064094f9db234dbc2cb6e615e7c4,https://www.winterthur.org/calendar/garden-to-vase-modern-mechanics,2026-08-19T15:37:21.163Z
b0db9793-2c45-5f97-ab2e-e8bb8c9a7405,Teen Book Club,2026-08-19T21:30:00Z,,America/New_York,,,,,,Literature & Poetry,,Join use for a fun and interactive book discussion. Pizza and refreshments provided. Monthly book choice available at front desk to checkout. No registration needed. For ages 13-16.,https://delawarelibraries.libcal.com/event/17243511,,non-grantee,0a5d3b21-0a25-55a4-856d-f01ed6c7204b,scenescout:34505b6ef1e1c997d21f89e948581c14,https://delawarelibraries.libcal.com/event/17243511,2026-08-19T15:37:21.163Z
aafc5eb7-8801-5657-82d8-fcf8aa34ce8f,BEAR NONFICTION BOOK GROUP,2026-08-19T22:00:00Z,,America/New_York,,,,,,Literature & Poetry,,Join us for an informal book discussion in-person. Stop by or call the INFO Desk (302-838-3300) for each month’s selection. Adults.,https://delawarelibraries.libcal.com/event/15480900,,non-grantee,0a5d3b21-0a25-55a4-856d-f01ed6c7204b,scenescout:64dd1e43b5babf753a578fdd3410b9a6,https://delawarelibraries.libcal.com/event/15480900,2026-08-19T15:37:21.163Z
28d02317-fd6e-54af-a913-0d9374525d7e,Blood on the Clocktower Social Deduction Game,2026-08-19T22:00:00Z,,America/New_York,,,,,,,,"Join us Wednesday, August 19th, starting at 6PM for an evening of mystery, murder, and mayhem in this social deduction game for adults and teens 14+ and up to 15 players. Our storyteller will be Mr. Paul of the library. Blood on the Clocktower is a social deduction game with lying and deceit like Werewolf or Mafia. Each player will have a role with a different ability. The townsfolk's job is to find out who the demon and his minions are while the demon and his minions are trying to rid the town of townsfolk. The game is played in night and day stages. During the night, murder and information occur, that can be used during the day to try to identify who is playing as the demon, and eliminate them. Please register so we know we have enough people. We need at least 6 people to hold the game. We will try to run at least two games. Each game could last longer than an hour depending on the amount of players. 9PM is the hard stopping point, but we may finish before. Please bring your own snacks. Water and some snacks will be provided. Here is a video…",https://delawarelibraries.libcal.com/event/17167662,,non-grantee,0a5d3b21-0a25-55a4-856d-f01ed6c7204b,scenescout:746e52df85e6c209d3743d1d2a1ef686,https://delawarelibraries.libcal.com/event/17167662,2026-08-19T15:37:21.163Z
0672c5d6-0165-5558-b26c-8eb044247e1a,FreeWrite!,2026-08-19T22:00:00Z,,America/New_York,,,,,,Literature & Poetry,,"In-person FreeWrite! is an informal gathering of writers of ALL skill levels who meet to practice their writing in a friendly and nurturing atmosphere. The goal of the FreeWrites is to provide a place and an opportunity for people to have fun with their writing, to explore different genres, and to do this in the company of other writing enthusiasts. This FreeWrite is facilitated by Tom Hoyer, a Rehoboth Beach Writers Guild member who has experience in leading such groups. Participants write in response to prompts or their own preferences. Writing Prompts are often (but not always) designed to focus on a particular aspect of writing: the use of sensory details, the necessity of strong verbs, the craft of writing dialogue. You do not need to be a RBWG member to attend. For more information visit the RBWG website. No registration required.",https://delawarelibraries.libcal.com/event/14977887,,non-grantee,0a5d3b21-0a25-55a4-856d-f01ed6c7204b,scenescout:2fa53086308c8a0c7874b844f8132af3,https://delawarelibraries.libcal.com/event/14977887,2026-08-19T15:37:21.163Z
a45042aa-45f0-5085-840e-158225853e7e,MAKE A SERENE SEASCAPE USING WATERCOLOR,2026-08-19T22:00:00Z,,America/New_York,,,,,,Visual Arts,,"Learn basic watercolor techniques with artist Katherine LeCocq, and leave with a serene seascape you’ll be happy to display in your home! Supplies provided. Beginners welcome. Adults. Registration required.",https://delawarelibraries.libcal.com/event/17015437,,non-grantee,0a5d3b21-0a25-55a4-856d-f01ed6c7204b,scenescout:b88978d8e2a974e631aaa1f8ce7e53b9,https://delawarelibraries.libcal.com/event/17015437,2026-08-19T15:37:21.163Z
c002a200-fa3b-5413-b107-283e24b9f1ec,Resin D20 Dice Making Class: Session 2,2026-08-19T22:00:00Z,,America/New_York,,,,,,Lectures & Workshops,,"Dive into the enchanting realm of dice craftsmanship with our Resin D20 Dice Making Workshop! This immersive two-day class, taking place on Monday, Aug 17 and Wednesday, Aug 19th, is a comprehensive journey from safety to creativity, designed to empower participants with the art of handmade dice creation. Note, this is the 2nd session of our 2 day dice workshop! To register for the class, please head over to https://delawarelibraries.libcal.com/event/17117599 Day 2: Bringing Luck to Life Demolding: Discover the art of carefully removing your creations from molds, ensuring they retain their intricate details. Finishing Work: Learn the techniques and tips for refining your dice, making them playable and aesthetically pleasing. I hope you leave the workshop not only with newfound knowledge but also with a handcrafted set of d20 dice, ready to add a touch of your creativity to your gaming adventures. Unleash your inner artisan and join us for two days of creativity, camaraderie, and the joy of bringing personalized luck to your gaming table. This is a 2 session class! Please be prepared to come to both sessions to complete your one of a kind dice sets! Registration is required! Have questions or concerns? Please email karen.loiseau@newcastlede.gov.",https://delawarelibraries.libcal.com/event/17117600,,non-grantee,0a5d3b21-0a25-55a4-856d-f01ed6c7204b,scenescout:cbf69b3844bf74f30e0308c0745e0330,https://delawarelibraries.libcal.com/event/17117600,2026-08-19T15:37:21.163Z
7163787d-9e1f-50d8-b474-85e0f97168e3,Trivia for Teens: STATES,2026-08-19T22:00:00Z,,America/New_York,,,,,,,,How well do you know the States of the USA? Come and test your knowledge against your peers to win a prize! For tweens and teens! Teams of up to 3 people are allowed. Registration is preferred. FIND STATE FACTS HERE: https://kids.nationalgeographic.com/geography/states,https://delawarelibraries.libcal.com/event/16955200,,non-grantee,0a5d3b21-0a25-55a4-856d-f01ed6c7204b,scenescout:bfaa1f917dd77ad9420c42bd7fca3ec5,https://delawarelibraries.libcal.com/event/16955200,2026-08-19T15:37:21.163Z
bf20972b-fdba-5633-8193-d5bf5437d5e0,PAWS for People: Read to a Therapy Dog,2026-08-19T22:30:00Z,,America/New_York,,,,,,Literature & Poetry,,"Read aloud to a furry, friendly therapy companion to help inspire a love of reading! Offered by PAWS for People. Registration is required in person at the reference desk or by calling us at 302-571-7425. Appropriate for children and others of all ages. Please be advised that each child may only be signed up for 1 slot per month.",https://delawarelibraries.libcal.com/event/17223947,,non-grantee,0a5d3b21-0a25-55a4-856d-f01ed6c7204b,scenescout:cb40c7582d41fffba90b700d07bbdc77,https://delawarelibraries.libcal.com/event/17223947,2026-08-19T15:37:21.163Z
05d6121c-8434-5181-b2ae-4b8cd2492470,Rooted in Community: Craft Together and Fiber Art ~ Coverdale Farm Preserve,2026-08-19T22:30:00Z,,America/New_York,Delaware Nature Society,Coverdale Farm Preserve,"{""street"":""543 Way Rd."",""city"":""Wilmington"",""state"":""DE"",""postalCode"":""19807""}",Wilmington,Northern Delaware,Visual Arts,,"Mingle with fellow makers to craft, chat, and unwind with snacks and good company. Bring a project or just yourself. Experiences fiber artist will be available to show off their talents | $12.00",https://delawarenaturesociety.org/event/rooted-in-community-craft-together-and-fiber-art-coverdale-farm-preserve,https://14360.blackbaudhosting.com/14360/rooted-in-community-craft-together-and-fiber-art--coverdale-farm-preserve,non-grantee,b7f693ee-04ad-5f05-b4d0-7ed840f29c5e,scenescout:4065873cf09835fd7cf9224b489dd1fd,https://delawarenaturesociety.org/event/rooted-in-community-craft-together-and-fiber-art-coverdale-farm-preserve,2026-08-19T15:37:21.163Z
f55cafa9-0b80-5e88-9837-23028283991f,"Rooted in Community: Craft Together, Aug 19 ~ Coverdale Farm Preserve",2026-08-19T22:30:00Z,,America/New_York,Delaware Nature Society,Coverdale Farm Preserve,"{""street"":""543 Way Rd."",""city"":""Wilmington"",""state"":""DE"",""postalCode"":""19807""}",Wilmington,Northern Delaware,Visual Arts,,"Craving creativity? Tired of crafting alone? Mingle fellow makers to spark ideas in a fun, welcoming space. Bring a project—or just yourself! Whether expert or beginner, come craft, chat, and unwind with snacks and good company | $7.00",https://delawarenaturesociety.org/event/rooted-in-community-craft-together-aug-19-coverdale-farm-preserve,https://14360.blackbaudhosting.com/14360/rooted-in-community-craft-together-aug-19--coverdale-farm-preserve,non-grantee,b7f693ee-04ad-5f05-b4d0-7ed840f29c5e,scenescout:e7e3c469061faf5d797242288ff1fec0,https://delawarenaturesociety.org/event/rooted-in-community-craft-together-aug-19-coverdale-farm-preserve,2026-08-19T15:37:21.163Z
0585386c-29d8-5218-90c2-5bdcb9325dc1,Woodlawn Knitting and Crafting Group,2026-08-19T22:30:00Z,,America/New_York,,,,,,Visual Arts,,"Do you enjoy knitting, crocheting, or similar crafts? Bring your project to the library to find encouragement and inspiration while enjoying the company of other crafters. All skill levels welcome.",https://delawarelibraries.libcal.com/event/16507784,,non-grantee,0a5d3b21-0a25-55a4-856d-f01ed6c7204b,scenescout:f0bfd7a6bfc0a6d3f35e1b5d0d0212da,https://delawarelibraries.libcal.com/event/16507784,2026-08-19T15:37:21.163Z
676d19e2-9c1c-58a0-a620-12f6609fd8af,YOUNG WRITER'S CLUB,2026-08-19T22:30:00Z,,America/New_York,,,,,,Literature & Poetry,,Interested in honing your writing skills? Join us for the young writer’s club where we will work on existing writing projects or write to a monthly prompt. We will also have a chance to talk about the pieces for feedback. Computers will be provided for this program. For Ages 12-18.,https://delawarelibraries.libcal.com/event/15585568,,non-grantee,0a5d3b21-0a25-55a4-856d-f01ed6c7204b,scenescout:9a24ac651d40fd521d650ae5cc70cfe2,https://delawarelibraries.libcal.com/event/15585568,2026-08-19T15:37:21.163Z
