venue ID,presenter ID (if different),title of program,categories,URL,box office phone,low price,high price,start date,start time,end date,ticket URL,description
361,,SUMMER EATS | Free Lunch,,https://delawarelibraries.libcal.com/event/16297411,,,,08/19/2026,12:00 p.m.,,,The Selbyville Public Library will be offering free lunch for children 18 and under. Meals must be enjoyed at the library. We look forward to serving you!
,,,,,,,,08/20/2026,12:00 p.m.,,,
,,,,,,,,08/21/2026,12:00 p.m.,,,
,335,Yoga at Historic Lewes,7,https://www.historiclewes.org/event/yoga-at-historic-lewes/2026-08-19/,,,,08/19/2026,8:00 a.m.,,,"Wednesdays @ 8 am 110 Shipcarpenter St. Lewes Join us with Dimitra Yoga on our Historic Lewes campus for guided yoga! Every Wednesday at 8 am, starting June 10 through September 23 Donation based class!"
,,,,,,,,08/26/2026,8:00 a.m.,,,
,,,,,,,,09/02/2026,8:00 a.m.,,,
,,,,,,,,09/09/2026,8:00 a.m.,,,
,,,,,,,,09/16/2026,8:00 a.m.,,,
,,,,,,,,09/23/2026,8:00 a.m.,,,
,,Musical Memories Café (MMC) – A Special Experience for Caregivers,21,https://smyrnaoperahouse.org/event/musical-memories-cafe-mmc-a-special-experience-for-caregivers-10/,,,,08/19/2026,11:30 a.m.,,,"Musical Memories Café (MMC) – A Special Experience for Caregivers When you’re caring for someone you love, there are good days and bad days. Whatever the day brings, you should know that there is help available to you. Musical Memories Café (MMC) is a joyful and compassionate gathering where caregivers and their loved ones (care recipients) can relax, connect, and share meaningful moments through the power of music. Enjoy a welcoming space with live professional entertainment, a shared meal, and the opportunity to build a supportive community with others who understand your journey. MMC gathers every 3rd Wednesday, 11:30 AM – 2:00 PM. Registration for both the caregiver and care recipient is required. Secure your spot today and experience the healing magic of music together! Estimated program time is 90 minutes. This program is supported by the Administration for Community Living (ACL) funds and is open to: ✔️ Adult caregivers (18+) providing care to individuals 60+ ✔️ Adult caregivers (18+) supporting individuals of any age with Alzheimer’s Disease or related dementias (ADRD) Care recipients must live in Delaware. EVENT DATE: August 19th, 2026 at 11:30am (11:00am doors) LOCATION: Smyrna Opera House, 7 West South St. Smyrna DE 19977 RSVP Here"
,,,,,,,,09/16/2026,11:30 a.m.,,,
341,,Happy Bookers Book Club--RESCHEDULED,8,https://delawarelibraries.libcal.com/event/17438583,,,,08/19/2026,2:00 p.m.,,,"This program has been rescheduled for Monday, August 31st @ 2 pm Join Rachel for our next Happy Bookers meeting! The group meets on select months to discuss a chosen book. Books selected are works of fiction from various genres and authors. This month we will be reading Midnight at the Blackbird Cafe by Heather Webber. This program is designed to promote literacy, encourage critical thinking, foster social interaction, and promote diverse titles, ideas, and stories to the general public."
341,,New Zealand Pen Pal Program--Every Day!,,https://delawarelibraries.libcal.com/event/15827982,,,,08/19/2026,,,,"New Zealand Pen Pal Program--Every Day! Thanks to a partnership between South Coastal Library, Kent County Library, and Wellington City Libraries, you can now have the opportunity to connect with a New Zealander! This is a fun way to learn about another country and make a new friend. We handle all the international postage - you bring in and pick up your letters at the library. How to sign up: Fill out a registration form. Registration forms are available at the library and online. Click here to register online. Parental permission and signature is needed for anyone to participate under the age of 18. Please register all persons under 18 in person at the library. Wait! After you are registered, library staff will work to match you with your New Zealand pen pal! Please be patient. Get matched! You will be notified with the full name of your pen pal and some basic information. Please use their full name when addressing envelopes! How the program works: Write your letter and drop it off at your library. Be sure to address it clearly! When your letter arrives from New Zealand, you'll be notified! Just stop in to the library to pick…"
9,,"Geraldo ""The King of Transit"" Gonzalez: Solo Exhibition",26,https://www.thedoverartleague.com/events,302-747-7169,,,08/19/2026,,10/01/2026,,"Solo exhibition in the Holden Gallery featuring bold colors, transit-inspired artwork, and personal stories. Through each piece, Geraldo celebrates his Puerto Rican heritage, his lifelong passion for transportation, and the unique lens through which he sees the world. Geraldo loves talking with visitors about his work, process, and artistic journey. He was recognized with the 2025 Delaware Division of the Arts Established Artist Fellowship."
,,Garden & Estate Insider: Ferns of Winterthur,7,https://www.winterthur.org/calendar/garden-estate-insider-ferns-of-winterthur/,,,,08/19/2026,10:30 a.m.,,,"Discover how to identify and select ferns for your garden with Linda Eirhart, Alice Cary Brown Director of Garden. Included with admission. Members free. Register now. Join our staff and invited experts as they share insights and information about Winterthur’s history, horticulture, or habitats. Activities may include a walk, talk, or demonstration and take place every Wednesday, April–October. August 26—The Past and Present Cutting Gardens Photo by Becca Mathias."
,,Garden to Vase: Modern Mechanics,7,https://www.winterthur.org/calendar/garden-to-vase-modern-mechanics/,,,,08/19/2026,5:30 p.m.,,,"Create a beautiful arrangement using a design armature as the structural base, contrasting the soft organic lines of fresh flowers with an architectural, contemporary form. Registration required by August 9. $90; $80 for Members. Register now. Join us for these upcoming Garden to Vase workshops: September 2—Cut Flower Workshop September 17—Diverse Dahlias October 21—Halloween December 17—Holiday Centerpiece"
,,Off the Shelf: Botany in Design,11,https://www.winterthur.org/calendar/off-the-shelf-botany-in-design/,,,,08/19/2026,2:00 p.m.,,,"Explore some of the floral wonders of the collection and how they influence a myriad of decorative arts including wallpaper, ceramics, glass, and textiles with Allie Alvis, curator of special collections . Free. Reservations required; limited to 30 participants. Register now."
390,,PAWS for People: Read to a Therapy Dog,8,https://delawarelibraries.libcal.com/event/17223947,,,,08/19/2026,6:30 p.m.,,,"Read aloud to a furry, friendly therapy companion to help inspire a love of reading! Offered by PAWS for People. Registration is required in person at the reference desk or by calling us at 302-571-7425. Appropriate for children and others of all ages. Please be advised that each child may only be signed up for 1 slot per month."
390,,Re-Wire to be Re-Hired Workshop,7,https://delawarelibraries.libcal.com/event/16817982,,,,08/19/2026,10:00 a.m.,,,"Are you unemployed and need help finding a job? Employed, but looking for a higher paying job? Want to know which employers have openings and are hiring? The Re-Wire to be Re-Hired workshops will help you navigate the many phases of the job search process. Develop a career plan customized to help guide you in your job search. Learn strategies in managing change in today's economic environment. Learn tips and practice winning interviewing techniques and strategies. Learning strategies to conduct a competitive job search. Create a resume that strategically highlights and markets your skills and work experience. Learn to locate employers with job openings who are looking for qualified applicants. Receive a Delaware Career Guide This workshop is FREE but registration is required . Contact Corinthia Pierce to register or receive more information: corinthia.pierce@newcastlede.gov 302-395-5621 https://www.newcastlede.gov/rewiretoberehired"
390,,Woodlawn Knitting and Crafting Group,11,https://delawarelibraries.libcal.com/event/16507784,,,,08/19/2026,6:30 p.m.,,,"Do you enjoy knitting, crocheting, or similar crafts? Bring your project to the library to find encouragement and inspiration while enjoying the company of other crafters. All skill levels welcome."
,535,"DSU & Biggs: Athletic Transformation - Intersection of Culture, Art, and Sport",11,https://www.desu.edu/events,,,,08/20/2026,5:30 p.m.,,,
403,,CANCELLED - TEEN ADVISORY BOARD & LOUNGE (T.A.B.),8,https://delawarelibraries.libcal.com/event/16873729,,,,08/20/2026,2:00 p.m.,,,"The Teen Advisory Board (T.A.B.) empowers teens to create and run impactful programs for the Bear community through the library. It’s a vibrant space where you can collaborate, brainstorm, and share ideas while receiving the library’s support to bring your visions to life. Here, you have the opportunity to express your thoughts, plan innovative programs, decide which materials should be available for teens, and connect with new friends while earning community service hours. As a member, you will also engage with the broader community by encouraging more teens to participate in library events. You can launch exciting campaigns and activities to spread the word about what the library has to offer. Additionally, you will help transform the Teen Area into a space that truly reflects the spirit of teens by choosing inspiring decorations, vibrant color themes, and creative ideas for book displays. Let’s make a lasting difference together! Ages 14 - 18 (13 year olds can choose to participate in TAB or PTAB)"
403,,COLOR MY WORLD,11,https://delawarelibraries.libcal.com/event/15493882,,,,08/20/2026,10:00 a.m.,,,Casual coloring get together. Drop in for a relaxing session of friendly chatting and easy creativity. Adults. Drop-in. Groups of five or more must call ahead to register.
403,257,Meet the Artist: Soldiers and Uniforms of the Battle of Cooch’s Bridge,"11,7,5",https://history.delaware.gov/event/meet-the-artist-soldiers-and-uniforms-of-the-battle-of-coochs-bridge/,,,,08/20/2026,10:00 a.m.,,,"Meet Artist Mark Wilson, who will be presenting his illustrations of the soldiers and uniforms from the Battle of Cooch’s Bridge, Delaware’s only American Revolutionary War land battle, hosted by the Cooch\'s Bridge Historic Site. Visitors can receive an illustrated coloring sheet while learning about the rich history of the site."
946,,Sip & Stroll,"9,11",https://brandywinezoo.org/event/sip-stroll-3/,302-571-7788,,,08/20/2026,5:00 p.m.,,,"Sip & Stroll through the zoo and visit with the animals at our family-friendly happy hour event. This evening event will feature a local food vendor and live music, along with adult beverages, including craft beer and wine. Plus, our concession stand will be open with snacks and soft drinks. This event is rain or shine. Limited number of tickets will be sold. Drink and food purchases sold separately. Drink tickets ($6) and silicone cups can be purchased at the ticket window or snack bar. Members: Adult $5, Youth $3 Non-members: Adults $10, Youth $7 Age 2 and under: Free LEARN MORE & BUY TICKETS"
604,,Family Fun Night,"8,3",https://delawarelibraries.libcal.com/event/16164736,,,,08/20/2026,6:00 p.m.,,,"Join us to celebrate ""The End of The Summer Reading Celebration"" on Thursday, August 20th from 6-8pm. We will draw tickets and announce our winners. Light refreshments will be served. Registrations are required. Please call 302-337-7401 ext. 101 or online: delawarelibraries.libcal.com/calendar/bridgeville. If registering online. please put the number of people attending in the NOTES REGISTRATION FORM."
